Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
16:54:04,43,18,43000000,18000000,910.53,1518.5,384.14,1237.61,8.41,3.51,8410123.36,3509149.39,100%,100%,0,0,0
16:54:09,187,77,187000000,77000000,1139.35,1598.34,550.74,1338.99,30.29,12.87,30289036.95,12872007.56,100%,100%,1,1,1
16:54:14,222,115,222000000,115000000,984.94,1152.16,515.43,920.38,46.14,23.53,46136477.84,23527282.07,100%,100%,2,2,2
16:54:19,222,95,222000000,95000000,1044.47,1336.8,546.89,1107.08,38.57,16.43,38570988.82,16431036.89,100%,100%,3,3,3
16:54:24,225,87,225000000,87000000,1009.66,1002.62,462.37,752.38,41.71,15.95,41713066.8,15952811.27,100%,100%,4,4,4
16:54:29,166,64,166000000,64000000,1057.33,1048.17,474.55,807.95,34.84,13.19,34836892.68,13188286.55,100%,100%,5,5,5
16:54:34,215,102,215000000,102000000,906.85,1646.79,480.85,1389.57,45.46,22.25,45458547.24,22252562.88,100%,100%,6,6,6
16:54:39,228,113,228000000,113000000,840.75,1358.24,382.8,1118,45.76,22.49,45757034.11,22488097.63,100%,100%,7,7,7
16:54:44,194,75,194000000,75000000,1041.39,1131.92,428.28,914.29,35.79,14.18,35787269.74,14175811.28,100%,100%,8,8,8
16:54:49,213,96,213000000,96000000,925.56,1448.82,436.87,1224.12,43.02,19.79,43024248.37,19791231.32,100%,100%,9,9,9
16:54:54,221,106,221000000,106000000,953.37,1231.01,445.77,967.33,44.37,20.53,44371448.09,20527869.29,100%,100%,10,10,10
16:54:59,177,83,177000000,83000000,950.33,1327.18,462.01,1079.9,47.39,19.02,47394111.65,19022415.1,100%,100%,11,11,11
16:55:04,77,31,77000000,31000000,876.87,1077.55,435.19,846,33.79,11.27,33792124.05,11267162.97,100%,100%,12,12,12
