Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,14,14000000,1486.79,726.36,0.24,238753.03,100%
write,write,5,5000000,7564.4,7248.2,0.09,85268.94,100%
read,read,8,8000000,1840.25,435.38,0.16,156650.81,100%
write,write,8,8000000,4543.25,4374.38,0.16,156650.81,100%
read,read,25,25000000,1270.92,821.68,0.42,420988.82,100%
write,write,5,5000000,5521,5236,0.08,84197.76,100%
read,read,15,15000000,1436.33,1004.93,0.26,263532.39,100%
write,write,9,9000000,3930.33,3719.56,0.16,158119.43,100%
read,read,37,37000000,1089.14,721.84,0.62,623063.45,100%
write,write,13,13000000,1467.85,1173.62,0.22,218914.19,100%
read,read,24,24000000,1956.12,1371.5,0.42,422460.83,100%
write,write,12,12000000,821.67,548,0.21,211230.42,100%
read,read,11,11000000,2272.73,353.09,0.21,212424.93,100%
write,write,6,6000000,4463.67,4351.5,0.12,115868.14,100%
read,read,13,13000000,2008.46,1202.31,0.25,248822.88,100%
write,write,10,10000000,2613.5,2339.4,0.19,191402.21,100%
read,read,40,40000000,904.02,368.3,0.75,749400.48,100%
write,write,6,6000000,2869,2612.67,0.11,112410.07,100%
read,read,21,21000000,2009.38,1610.57,0.42,422390.73,100%
write,write,2,2000000,3760,3458.5,0.04,40227.69,100%
read,read,24,24000000,2004.67,906.33,0.4,402657.54,100%
write,write,10,10000000,1149,939.9,0.17,167773.97,100%
read,read,9,9000000,2796.67,1855.33,0.15,151568.74,100%
write,write,13,13000000,2631.38,2392.31,0.22,218932.62,100%
read,read,18,18000000,2122.44,1191.17,0.38,382303.59,100%
write,write,8,8000000,1109.75,804.25,0.17,169912.71,100%
read,read,24,24000000,2037.96,1428.38,0.46,459075.35,100%
write,write,5,5000000,673.2,336.6,0.1,95640.7,100%
read,read,18,18000000,3120.5,2150.72,0.31,314042.95,100%
write,write,2,2000000,574,361,0.03,34893.66,100%
read,read,18,18000000,2471.28,1237.89,0.3,304100.29,100%
write,write,6,6000000,2451.17,2151,0.1,101366.76,100%
read,read,28,28000000,1590.32,704.79,0.47,472597.77,100%
write,write,9,9000000,1635.11,1423.11,0.15,151906.43,100%
read,read,24,24000000,2415.83,1274.63,0.4,404394.42,100%
write,write,2,2000000,682.5,297,0.03,33699.53,100%
read,read,18,18000000,2114.17,1106.17,0.34,344794.56,100%
write,write,9,9000000,1572.11,1344.33,0.17,172397.28,100%
read,read,10,10000000,1326.9,923.5,0.19,191772.94,100%
write,write,4,4000000,9718.75,9428.25,0.08,76709.18,100%
